"name","first_release","versions","archived","index"
"zalpha","2020-03-16 11:50:00",2,TRUE,18152
"colorBlindness","2020-03-16 12:10:00",1,FALSE,18153
"gtfs2gps","2020-03-16 12:10:00",7,TRUE,18154
"graphsim","2020-03-16 14:10:00",3,TRUE,18155
"simplexdesign","2020-03-16 14:20:00",1,TRUE,18156
"fplyr","2020-03-16 15:00:00",3,TRUE,18157
"elaborator","2020-03-16 15:10:00",1,TRUE,18158
"ocd","2020-03-18 12:50:00",2,TRUE,18159
"cfdecomp","2020-03-18 13:40:00",2,TRUE,18160
"DSSAT","2020-03-19 12:40:00",2,TRUE,18161
"errum","2020-03-19 12:40:00",2,TRUE,18162
"netcontrol","2020-03-19 12:40:00",1,FALSE,18163
"edbuildr","2020-03-19 12:50:00",3,TRUE,18164
"ForestDisc","2020-03-19 13:00:00",1,FALSE,18165
"oenb","2020-03-19 13:00:00",1,FALSE,18166
"simplevis","2020-03-19 13:00:00",11,TRUE,18167
"MCPModPack","2020-03-19 13:20:00",3,TRUE,18168
"FDX","2020-03-19 13:30:00",3,TRUE,18169
"sdafilter","2020-03-19 13:30:00",1,FALSE,18170
"whatr","2020-03-19 13:30:00",2,TRUE,18171
"TVMM","2020-03-19 13:50:00",5,TRUE,18172
"collapse","2020-03-19 13:50:00",10,TRUE,18173
"aiRly","2020-03-19 14:00:00",1,FALSE,18174
"CoxR2","2020-03-19 14:10:00",1,FALSE,18175
"bahc","2020-03-19 14:10:00",3,TRUE,18176
"elsa","2020-03-19 14:30:00",1,FALSE,18177
"spatstat.gui","2020-03-19 14:30:00",1,FALSE,18178
"mrbin","2020-03-19 14:50:00",5,TRUE,18179
"parzer","2020-03-19 14:50:00",4,TRUE,18180
"shinyr","2020-03-19 15:00:00",1,FALSE,18181
"ggstar","2020-03-19 15:10:00",4,TRUE,18182
"MQMF","2020-03-19 15:20:00",2,TRUE,18183
"wsbackfit","2020-03-19 15:40:00",4,TRUE,18184
"ROCnReg","2020-03-19 15:50:00",4,TRUE,18185
"optinterv","2020-03-19 16:30:00",1,FALSE,18186
"jquerylib","2020-03-19 16:50:00",2,TRUE,18187
"sentryR","2020-03-19 17:10:00",1,FALSE,18188
"glmglrt","2020-03-19 17:20:00",2,TRUE,18189
"kerastuneR","2020-03-20 08:30:00",3,TRUE,18190
"causaloptim","2020-03-20 08:40:00",3,TRUE,18191
"DecomposeR","2020-03-20 09:10:00",4,TRUE,18192
"BNrich","2020-03-20 09:30:00",2,TRUE,18193
"rkeops","2020-03-20 09:30:00",3,TRUE,18194
"daterangepicker","2020-03-20 09:40:00",1,FALSE,18195
"tsapp","2020-03-20 09:40:00",4,TRUE,18196
"ProbMarg","2020-03-20 09:50:00",2,TRUE,18197
"alookr","2020-03-20 09:50:00",2,TRUE,18198
"ftExtra","2020-03-20 09:50:00",4,TRUE,18199
"eNchange","2020-03-20 10:00:00",1,FALSE,18200
"SP2000","2020-03-20 10:10:00",8,TRUE,18201
"autota","2020-03-20 10:10:00",2,TRUE,18202
"dimensionsR","2020-03-20 10:10:00",2,TRUE,18203
"pubmedR","2020-03-20 10:10:00",3,TRUE,18204
"saeME","2020-03-20 10:10:00",6,TRUE,18205
"scaffolder","2020-03-20 10:10:00",1,FALSE,18206
"terra","2020-03-20 10:20:00",9,TRUE,18207
"agroclim","2020-03-20 10:30:00",1,FALSE,18208
"tidyfast","2020-03-20 10:40:00",1,FALSE,18209
"dbnR","2020-03-20 11:20:00",5,TRUE,18210
"stokes","2020-03-20 11:20:00",1,FALSE,18211
"future.tests","2020-03-20 12:40:00",1,FALSE,18212
"cnum","2020-03-20 12:50:00",3,TRUE,18213
"ggmix","2020-03-20 13:00:00",1,FALSE,18214
"tensorordinal","2020-03-20 13:00:00",1,FALSE,18215
"edbuildmapr","2020-03-20 13:30:00",3,TRUE,18216
"eimpute","2020-03-20 13:50:00",2,TRUE,18217
"BIRDS","2020-03-20 14:00:00",2,TRUE,18218
"ipr","2020-03-20 14:10:00",1,FALSE,18219
"seeds","2020-03-20 14:20:00",2,TRUE,18220
"GridOnClusters","2020-03-20 14:40:00",4,TRUE,18221
"MHMM","2020-03-20 14:40:00",1,FALSE,18222
"tidyBF","2020-03-20 14:50:00",5,TRUE,18223
"bbreg","2020-03-20 15:00:00",1,FALSE,18224
"canvasXpress.data","2020-03-20 15:00:00",3,TRUE,18225
"MLModelSelection","2020-03-20 15:10:00",1,FALSE,18226
"RRRR","2020-03-20 15:10:00",2,TRUE,18227
"tramnet","2020-03-20 15:10:00",2,TRUE,18228
"FaultTree","2020-03-20 15:20:00",2,TRUE,18229
"covid19italy","2020-03-20 15:20:00",3,TRUE,18230
"ggimg","2020-03-20 17:00:00",1,FALSE,18231
"iIneq","2020-03-20 17:00:00",1,FALSE,18232
"DIFplus","2020-03-20 17:10:00",1,FALSE,18233
"SSLR","2020-03-20 17:10:00",4,TRUE,18234
"Rwofost","2020-03-20 17:30:00",3,TRUE,18235
"msae","2020-03-20 17:30:00",3,TRUE,18236
"casen","2020-03-20 17:40:00",2,TRUE,18237
"Visualize.CRAN.Downloads","2020-03-21 15:40:00",1,FALSE,18238
"mapsFinland","2020-03-21 17:00:00",2,TRUE,18239
"oolong","2020-03-21 17:40:00",2,TRUE,18240
"tramME","2020-03-21 17:40:00",3,TRUE,18241
"edwards97","2020-03-23 09:40:00",1,FALSE,18242
"onlineCOV","2020-03-23 09:40:00",1,FALSE,18243
"covid19us","2020-03-23 10:10:00",7,TRUE,18244
"edina","2020-03-23 10:30:00",2,TRUE,18245
"shiny.info","2020-03-23 10:30:00",1,FALSE,18246
"OpenLand","2020-03-23 16:20:00",2,TRUE,18247
"violinplotter","2020-03-24 14:50:00",2,TRUE,18248
"eponge","2020-03-24 15:30:00",1,FALSE,18249
"ordinalpattern","2020-03-24 15:30:00",1,FALSE,18250
"postHoc","2020-03-24 15:30:00",2,TRUE,18251
"GWnnegPCA","2020-03-24 15:50:00",2,TRUE,18252
"RcppDate","2020-03-24 16:10:00",1,FALSE,18253
"sate","2020-03-24 16:20:00",1,FALSE,18254
"dstack","2020-03-24 16:30:00",3,TRUE,18255
"eddington","2020-03-24 16:30:00",1,FALSE,18256
"nlmm","2020-03-24 16:30:00",1,FALSE,18257
"spherepc","2020-03-24 16:40:00",3,TRUE,18258
"loewesadditivity","2020-03-24 17:00:00",1,FALSE,18259
"animaltracker","2020-03-25 11:50:00",1,FALSE,18260
"pollster","2020-03-25 12:00:00",4,TRUE,18261
"isoSurv","2020-03-25 12:40:00",1,FALSE,18262
"r2dii.data","2020-03-25 13:00:00",6,TRUE,18263
"RobMixReg","2020-03-25 13:10:00",5,TRUE,18264
"fsMTS","2020-03-25 15:10:00",2,TRUE,18265
"neptune","2020-03-25 15:10:00",1,FALSE,18266
"BSW","2020-03-25 15:30:00",1,FALSE,18267
"L2DensityGoFtest","2020-03-25 15:30:00",1,FALSE,18268
"bbricks","2020-03-25 15:30:00",4,TRUE,18269
"milorGWAS","2020-03-25 15:30:00",1,FALSE,18270
"rainette","2020-03-25 15:30:00",2,TRUE,18271
"spathial","2020-03-25 15:30:00",2,TRUE,18272
"CONCUR","2020-03-25 15:40:00",2,TRUE,18273
"IsoCheck","2020-03-25 15:40:00",1,FALSE,18274
"RiemGrassmann","2020-03-25 15:50:00",1,TRUE,18275
"detectseparation","2020-03-25 16:00:00",1,FALSE,18276
"wflo","2020-03-25 16:10:00",4,TRUE,18277
"leastcostpath","2020-03-25 16:30:00",4,TRUE,18278
"Ghost","2020-03-25 16:50:00",1,FALSE,18279
"aPCoA","2020-03-25 16:50:00",3,TRUE,18280
"shinybrms","2020-03-26 10:00:00",6,TRUE,18281
"tidyvpc","2020-03-26 10:10:00",2,TRUE,18282
"ipADMIXTURE","2020-03-26 11:00:00",1,FALSE,18283
"specr","2020-03-26 13:40:00",1,FALSE,18284
"bfsMaps","2020-03-26 13:50:00",2,TRUE,18285
"rspiro","2020-03-26 13:50:00",1,FALSE,18286
"sped","2020-03-26 13:50:00",1,FALSE,18287
"brio","2020-03-26 14:00:00",2,TRUE,18288
"coca","2020-03-26 14:00:00",2,TRUE,18289
"psyverse","2020-03-26 14:20:00",1,FALSE,18290
"SpatialBSS","2020-03-26 14:50:00",2,TRUE,18291
"shinyCyJS","2020-03-26 14:50:00",1,FALSE,18292
"eicm","2020-03-26 15:50:00",2,TRUE,18293
"colorist","2020-03-26 16:00:00",2,TRUE,18294
"IPCWK","2020-03-26 16:20:00",1,FALSE,18295
"b3archives","2020-03-26 16:20:00",1,TRUE,18296
"LibOPF","2020-03-26 16:30:00",3,TRUE,18297
"NBR","2020-03-26 17:00:00",2,TRUE,18298
"deepdive","2020-03-26 17:00:00",1,FALSE,18299
"ggcharts","2020-03-26 17:00:00",3,TRUE,18300
"cppcor","2020-03-28 11:20:00",2,TRUE,18301
"extraterrestrial","2020-03-28 11:30:00",1,FALSE,18302
"generalKSStat","2020-03-28 12:10:00",1,TRUE,18303
"mustashe","2020-03-28 12:10:00",2,TRUE,18304
"SSP","2020-03-28 14:10:00",1,FALSE,18305
"tidyMicro","2020-03-28 14:20:00",2,TRUE,18306
"MajKMeans","2020-03-28 14:40:00",1,FALSE,18307
"mxmmod","2020-03-28 14:50:00",1,FALSE,18308
"r2dii.match","2020-03-28 15:20:00",6,TRUE,18309
"MoBPS","2020-03-28 15:30:00",1,FALSE,18310
"MVNtestchar","2020-03-30 14:20:00",6,TRUE,18311
"Bestie","2020-03-30 15:30:00",1,FALSE,18312
"firebase","2020-03-30 15:50:00",1,FALSE,18313
"cenROC","2020-03-30 16:00:00",2,TRUE,18314
"polaroid","2020-03-30 16:00:00",1,FALSE,18315
"ProfoundData","2020-03-30 16:10:00",1,FALSE,18316
"phyloregion","2020-03-30 16:20:00",2,TRUE,18317
"text.alignment","2020-03-30 16:30:00",3,TRUE,18318
"WordOfMouth","2020-03-30 16:40:00",1,FALSE,18319
"aplot","2020-03-30 16:40:00",4,TRUE,18320
"Clustering","2020-03-31 09:50:00",8,TRUE,18321
"crmReg","2020-03-31 09:50:00",3,TRUE,18322
"RTCC","2020-03-31 10:00:00",2,TRUE,18323
"mStats","2020-03-31 10:00:00",1,FALSE,18324
"miselect","2020-03-31 10:00:00",1,FALSE,18325
"spsurv","2020-03-31 10:00:00",1,FALSE,18326
"gt","2020-03-31 10:10:00",3,TRUE,18327
"celltrackR","2020-03-31 10:30:00",1,FALSE,18328
"mlr3shiny","2020-03-31 10:30:00",1,FALSE,18329
"cognitoR","2020-03-31 10:40:00",4,TRUE,18330
"legco","2020-03-31 10:40:00",1,FALSE,18331
"ReDaMoR","2020-03-31 12:50:00",1,FALSE,18332
"SpatialRoMLE","2020-03-31 12:50:00",1,FALSE,18333
"vader","2020-03-31 12:50:00",6,TRUE,18334
"sqp","2020-03-31 13:20:00",1,FALSE,18335
"changepoint.geo","2020-03-31 13:40:00",1,FALSE,18336
"simhelpers","2020-03-31 15:00:00",1,FALSE,18337
"zcurve","2020-03-31 15:00:00",2,TRUE,18338
"statnipokladna","2020-03-31 15:10:00",3,TRUE,18339
"aniview","2020-03-31 15:20:00",1,FALSE,18340
"impressionist.colors","2020-03-31 16:20:00",1,FALSE,18341
"COVID19","2020-03-31 16:30:00",7,TRUE,18342
"cort","2020-04-01 08:40:00",2,TRUE,18343
"missMethods","2020-04-01 09:30:00",2,TRUE,18344
"aziztest","2020-04-01 09:40:00",2,TRUE,18345
"bhpm","2020-04-01 09:50:00",1,FALSE,18346
"hystReet","2020-04-01 09:50:00",2,TRUE,18347
"rGEDI","2020-04-01 09:50:00",6,TRUE,18348
"poorman","2020-04-01 12:10:00",7,TRUE,18349
"resourcer","2020-04-02 15:50:00",3,TRUE,18350
"bartCause","2020-04-02 16:20:00",3,TRUE,18351
"infinitefactor","2020-04-03 13:00:00",1,FALSE,18352
"JoF","2020-04-03 14:10:00",1,FALSE,18353
"plantecowrap","2020-04-03 14:10:00",1,FALSE,18354
"DSI","2020-04-03 14:20:00",2,TRUE,18355
"ExpertChoice","2020-04-03 14:30:00",1,FALSE,18356
"datasailr","2020-04-03 15:50:00",5,TRUE,18357
"r2rtf","2020-04-03 15:50:00",1,FALSE,18358
"klic","2020-04-03 16:00:00",2,TRUE,18359
"Yamm","2020-04-03 16:30:00",1,FALSE,18360
"genscore","2020-04-03 16:40:00",2,TRUE,18361
"GE","2020-04-03 17:40:00",10,TRUE,18362
"EventDetectGUI","2020-04-03 17:50:00",1,FALSE,18363
"RCT","2020-04-03 17:50:00",4,TRUE,18364
"smoothedLasso","2020-04-03 18:30:00",6,TRUE,18365
"ConsReg","2020-04-05 15:20:00",1,FALSE,18366
"plinkFile","2020-04-05 15:30:00",1,FALSE,18367
"WeightSVM","2020-04-05 16:00:00",3,TRUE,18368
"metarep","2020-04-06 08:40:00",1,FALSE,18369
"covid19.analytics","2020-04-06 09:00:00",5,TRUE,18370
"tbma","2020-04-06 14:20:00",1,FALSE,18371
"ppgam","2020-04-06 17:30:00",2,TRUE,18372
"survCurve","2020-04-06 17:30:00",1,FALSE,18373
"activegp","2020-04-06 17:42:00",3,TRUE,18374
"brickr","2020-04-06 17:42:00",3,TRUE,18375
"VUROCS","2020-04-07 11:50:00",1,FALSE,18376
"czso","2020-04-07 12:00:00",2,TRUE,18377
"densitr","2020-04-07 12:50:00",1,FALSE,18378
"J4R","2020-04-07 14:50:00",3,TRUE,18379
"groupWQS","2020-04-07 14:50:00",3,TRUE,18380
"metapower","2020-04-07 14:50:00",2,TRUE,18381
"EWS","2020-04-07 15:00:00",1,FALSE,18382
"eatDB","2020-04-07 15:00:00",2,TRUE,18383
"HadamardR","2020-04-07 15:10:00",1,FALSE,18384
"fragility","2020-04-07 15:10:00",2,TRUE,18385
"R2Addhaz","2020-04-07 15:20:00",1,FALSE,18386
"interactionR","2020-04-07 15:40:00",2,TRUE,18387
"ipify","2020-04-07 15:40:00",1,FALSE,18388
"binGroup2","2020-04-07 16:00:00",1,FALSE,18389
"kcopula","2020-04-07 16:00:00",1,FALSE,18390
"finity","2020-04-07 16:10:00",4,TRUE,18391
"dgumbel","2020-04-08 09:20:00",2,TRUE,18392
"daqapo","2020-04-08 09:50:00",2,TRUE,18393
"garchx","2020-04-08 09:50:00",2,TRUE,18394
"hmma","2020-04-08 16:00:00",2,TRUE,18395
"dataframeexplorer","2020-04-08 16:20:00",4,TRUE,18396
"RBNZ","2020-04-10 08:00:00",2,TRUE,18397
"bigsparser","2020-04-10 08:40:00",6,TRUE,18398
"GGClassification","2020-04-10 09:40:00",1,FALSE,18399
"ARDL","2020-04-10 10:10:00",1,FALSE,18400
"MIDASwrappeR","2020-04-10 10:10:00",1,FALSE,18401
"starm","2020-04-10 10:20:00",1,FALSE,18402
"tidyft","2020-04-10 10:20:00",1,FALSE,18403
"epuR","2020-04-10 10:40:00",1,TRUE,18404
"DSLite","2020-04-10 16:30:00",2,TRUE,18405
"lodr","2020-04-10 17:10:00",1,FALSE,18406
"gotop","2020-04-14 10:10:00",3,TRUE,18407
"mfdb","2020-04-14 11:00:00",1,FALSE,18408
"AQLSchemes","2020-04-14 11:20:00",3,TRUE,18409
"baguette","2020-04-14 14:20:00",2,TRUE,18410
"poissonreg","2020-04-14 14:40:00",2,TRUE,18411
"plsmod","2020-04-14 14:50:00",3,TRUE,18412
"covid19france","2020-04-14 16:10:00",1,FALSE,18413
"FMCCSD","2020-04-14 16:30:00",1,FALSE,18414
"openmetrics","2020-04-14 16:30:00",4,TRUE,18415
"pould","2020-04-15 07:40:00",2,TRUE,18416
"pedSimulate","2020-04-15 07:50:00",2,TRUE,18417
"dreamerr","2020-04-15 08:00:00",5,TRUE,18418
"conquer","2020-04-15 08:50:00",3,TRUE,18419
"basf","2020-04-15 09:20:00",1,FALSE,18420
"cometr","2020-04-15 09:20:00",3,TRUE,18421
"CIMTx","2020-04-15 10:30:00",2,TRUE,18422
"rbw","2020-04-15 11:00:00",1,FALSE,18423
"ClinicalUtilityRecal","2020-04-15 11:10:00",1,FALSE,18424
"keyATM","2020-04-15 12:50:00",5,TRUE,18425
"rNeighborGWAS","2020-04-15 13:20:00",3,TRUE,18426
"hwig","2020-04-16 09:20:00",1,TRUE,18427
"waldo","2020-04-16 09:20:00",5,TRUE,18428
"OBASpatial","2020-04-16 10:20:00",2,TRUE,18429
"copent","2020-04-16 10:30:00",1,FALSE,18430
"sasLM","2020-04-22 15:20:00",5,TRUE,18431
"starsExtra","2020-04-22 15:40:00",4,TRUE,18432
"nnt","2020-04-22 16:04:00",1,FALSE,18433
"sanityTracker","2020-04-22 16:12:00",1,FALSE,18434
"ThreeWiseMonkeys","2020-04-22 16:24:00",1,FALSE,18435
"bite","2020-04-22 16:44:00",1,FALSE,18436
"funGp","2020-04-22 17:24:00",1,FALSE,18437
"RcppBigIntAlgos","2020-04-23 13:10:00",5,TRUE,18438
"mnt","2020-04-23 13:10:00",3,TRUE,18439
"shorts","2020-04-23 13:30:00",7,TRUE,18440
"transmem","2020-04-23 13:40:00",2,TRUE,18441
"JuliaConnectoR","2020-04-23 16:30:00",3,TRUE,18442
"retry","2020-04-23 16:40:00",1,FALSE,18443
"dosedesignR","2020-04-23 17:10:00",1,FALSE,18444
"einet","2020-04-23 17:20:00",1,FALSE,18445
"flair","2020-04-23 18:00:00",1,FALSE,18446
"Autoseed","2020-04-24 09:40:00",1,FALSE,18447
"PCAmatchR","2020-04-24 11:20:00",2,TRUE,18448
"legislatoR","2020-04-24 11:30:00",1,FALSE,18449
"ItemResponseTrees","2020-04-24 15:20:00",2,TRUE,18450
"secuTrialR","2020-04-24 15:30:00",2,TRUE,18451
"edgedata","2020-04-24 16:00:00",1,FALSE,18452
"ggbump","2020-04-24 16:00:00",1,FALSE,18453
"rasterdiv","2020-04-24 16:10:00",3,TRUE,18454
"ojsr","2020-04-24 16:20:00",3,TRUE,18455
"BayesSampling","2020-04-24 16:30:00",1,FALSE,18456
"lmeInfo","2020-04-26 18:20:00",3,TRUE,18457
"DSOpal","2020-04-27 16:10:00",2,TRUE,18458
"sdglinkage","2020-04-27 16:20:00",1,FALSE,18459
"SSHAARP","2020-04-27 17:10:00",2,TRUE,18460
"rt","2020-04-27 17:30:00",1,FALSE,18461
"vizdraws","2020-04-28 08:50:00",1,FALSE,18462
"XICOR","2020-04-28 09:00:00",2,TRUE,18463
"mvnormalTest","2020-04-28 09:10:00",1,FALSE,18464
"regmed","2020-04-28 09:20:00",2,TRUE,18465
"textplot","2020-04-28 09:30:00",5,TRUE,18466
"matman","2020-04-28 09:40:00",2,TRUE,18467
"simITS","2020-04-28 09:40:00",2,TRUE,18468
"saeeb","2020-04-28 09:50:00",1,FALSE,18469
"bcTSNE","2020-04-28 10:20:00",1,FALSE,18470
"diseq","2020-04-28 10:30:00",3,TRUE,18471
"GNRS","2020-04-28 10:40:00",1,FALSE,18472
"catsim","2020-04-28 10:40:00",2,TRUE,18473
"anglr","2020-04-28 10:50:00",3,TRUE,18474
"tsriadditive","2020-04-28 10:50:00",1,FALSE,18475
"bcc","2020-04-28 11:20:00",1,FALSE,18476
"eadrm","2020-04-28 11:20:00",2,TRUE,18477
"lazybar","2020-04-28 11:20:00",1,FALSE,18478
"ratPASTA","2020-04-28 11:40:00",3,TRUE,18479
"symengine","2020-04-28 12:40:00",4,TRUE,18480
"DemografixeR","2020-04-29 14:20:00",2,TRUE,18481
"aos","2020-04-29 14:30:00",1,FALSE,18482
"cemco","2020-04-29 14:30:00",1,FALSE,18483
"gofgamma","2020-04-29 14:40:00",1,FALSE,18484
"heritEWAS","2020-04-29 14:40:00",2,TRUE,18485
"survSens","2020-04-29 15:20:00",1,FALSE,18486
"terrainmeshr","2020-04-29 15:20:00",1,FALSE,18487
"shinipsum","2020-04-30 18:40:00",1,FALSE,18488
"maic","2020-04-30 19:00:00",1,FALSE,18489
"MLPA","2020-05-01 18:20:00",1,FALSE,18490
"bayescopulareg","2020-05-01 18:30:00",2,TRUE,18491
"squashinformr","2020-05-01 18:30:00",2,TRUE,18492
"calcUnique","2020-05-01 18:40:00",2,TRUE,18493
"GroupBN","2020-05-01 18:50:00",2,TRUE,18494
"pcalls","2020-05-02 13:00:00",1,FALSE,18495
"PheCAP","2020-05-02 13:10:00",2,TRUE,18496
"betafunctions","2020-05-02 13:10:00",7,TRUE,18497
"robustMVMR","2020-05-02 13:20:00",1,FALSE,18498
"bitmexr","2020-05-02 13:50:00",3,TRUE,18499
"moreparty","2020-05-02 13:50:00",2,TRUE,18500
"mcb","2020-05-02 17:20:00",2,TRUE,18501
"fstcore","2020-05-04 13:40:00",1,FALSE,18502
"gdiff","2020-05-04 13:50:00",1,FALSE,18503
"minidown","2020-05-04 13:50:00",2,TRUE,18504
"GWpcor","2020-05-04 14:00:00",2,TRUE,18505
"ShiftConvolvePoibin","2020-05-04 14:00:00",1,FALSE,18506
"CSUV","2020-05-04 14:10:00",2,TRUE,18507
"MultiKink","2020-05-04 14:20:00",1,FALSE,18508
"ata","2020-05-04 14:30:00",2,TRUE,18509
"rplum","2020-05-04 14:30:00",2,TRUE,18510
"klexdatr","2020-05-04 14:40:00",2,TRUE,18511
"ldsr","2020-05-04 14:40:00",1,FALSE,18512
"starvars","2020-05-04 14:40:00",3,TRUE,18513
"PSweight","2020-05-04 14:50:00",5,TRUE,18514
"prismadiagramR","2020-05-04 15:10:00",1,FALSE,18515
"xaringanthemer","2020-05-04 15:10:00",1,FALSE,18516
"DiPALM","2020-05-05 09:30:00",2,TRUE,18517
"MinEDfind","2020-05-05 10:10:00",1,FALSE,18518
"EPGMr","2020-05-05 10:30:00",1,FALSE,18519
"otp","2020-05-05 15:30:00",1,FALSE,18520
"adventr","2020-05-05 16:50:00",1,FALSE,18521
"iNZightMR","2020-05-05 16:50:00",1,FALSE,18522
"shinyrecipes","2020-05-05 17:30:00",1,FALSE,18523
"bpDir","2020-05-06 09:30:00",1,FALSE,18524
"mand","2020-05-06 09:40:00",1,FALSE,18525
"surbayes","2020-05-06 10:40:00",3,TRUE,18526
"addScales","2020-05-06 12:50:00",2,TRUE,18527
"presser","2020-05-06 13:00:00",2,TRUE,18528
"ShapeRotator","2020-05-06 13:40:00",1,FALSE,18529
"cheatR","2020-05-06 19:20:00",1,FALSE,18530
"paths","2020-05-06 20:10:00",1,FALSE,18531
"dashCoreComponents","2020-05-06 22:00:00",1,FALSE,18532
"dashHtmlComponents","2020-05-06 22:00:00",1,FALSE,18533
"cfmortality","2020-05-07 10:00:00",1,FALSE,18534
"ExtremeRisks","2020-05-07 10:20:00",2,TRUE,18535
"RcppUUID","2020-05-07 19:30:00",1,FALSE,18536
"SystemicR","2020-05-08 09:20:00",1,FALSE,18537
"listcomp","2020-05-08 14:40:00",2,TRUE,18538
"CLVTools","2020-05-08 15:00:00",3,TRUE,18539
"MCBackscattering","2020-05-08 15:30:00",2,TRUE,18540
"dfidx","2020-05-08 15:30:00",1,FALSE,18541
"targeted","2020-05-08 15:30:00",2,TRUE,18542
"siteymlgen","2020-05-08 16:30:00",1,FALSE,18543
"encryptedRmd","2020-05-08 17:00:00",1,FALSE,18544
"mathjaxr","2020-05-08 17:00:00",2,TRUE,18545
"kuniezu","2020-05-08 17:30:00",2,TRUE,18546
"Rdrw","2020-05-08 18:00:00",3,TRUE,18547
"rjdmarkdown","2020-05-08 18:20:00",2,TRUE,18548
"Rpvt","2020-05-08 18:40:00",2,TRUE,18549
"boot.heterogeneity","2020-05-08 18:40:00",2,TRUE,18550
"BayesSurvival","2020-05-08 18:50:00",1,FALSE,18551
"switchcase","2020-05-08 18:50:00",2,TRUE,18552
"kit","2020-05-08 19:00:00",4,TRUE,18553
"nnlib2Rcpp","2020-05-08 19:00:00",2,TRUE,18554
"PSSMCOOL","2020-05-08 19:20:00",3,TRUE,18555
"covid19nytimes","2020-05-08 19:20:00",1,FALSE,18556
"gfonts","2020-05-09 16:30:00",1,FALSE,18557
"regmedint","2020-05-11 11:00:00",2,TRUE,18558
"regmedint","2020-05-11 11:00:00",2,TRUE,18559
"Andromeda","2020-05-11 11:10:00",5,TRUE,18560
"blindrecalc","2020-05-11 11:10:00",1,FALSE,18561
"roptions","2020-05-11 11:10:00",1,FALSE,18562
"nixmass","2020-05-11 11:40:00",1,FALSE,18563
"ggstudent","2020-05-11 11:50:00",1,FALSE,18564
"DeCAFS","2020-05-11 12:00:00",2,TRUE,18565
"grizbayr","2020-05-11 12:30:00",5,TRUE,18566
"guiplot","2020-05-11 12:30:00",1,FALSE,18567
"roben","2020-05-11 12:30:00",1,FALSE,18568
"xml2relational","2020-05-11 12:40:00",1,FALSE,18569
"ORION","2020-05-11 12:50:00",2,TRUE,18570
"sistec","2020-05-11 12:50:00",3,TRUE,18571
"FESta","2020-05-11 14:50:00",1,FALSE,18572
"r3PG","2020-05-11 15:10:00",3,TRUE,18573
"rgenius","2020-05-11 15:10:00",1,FALSE,18574
"chromseq","2020-05-11 15:20:00",1,FALSE,18575
"ibb","2020-05-11 15:20:00",1,FALSE,18576
"wk","2020-05-11 15:50:00",5,TRUE,18577
"Compack","2020-05-11 16:00:00",1,FALSE,18578
"rties","2020-05-11 16:00:00",1,FALSE,18579
"xmlr","2020-05-12 09:30:00",1,FALSE,18580
"RobustBayesianCopas","2020-05-12 09:40:00",1,FALSE,18581
"migrbc","2020-05-12 09:40:00",2,TRUE,18582
"SBdecomp","2020-05-12 09:50:00",1,FALSE,18583
"bets.covid19","2020-05-12 09:50:00",1,FALSE,18584
"piRF","2020-05-12 09:50:00",1,FALSE,18585
"extendedFamily","2020-05-12 10:00:00",2,TRUE,18586
"ProcData","2020-05-12 10:10:00",1,FALSE,18587
"RolWinMulCor","2020-05-12 10:10:00",3,TRUE,18588
"buildr","2020-05-12 10:10:00",1,FALSE,18589
"covsim","2020-05-12 10:10:00",1,FALSE,18590
"shinyreforms","2020-05-12 10:10:00",1,FALSE,18591
"iNZightTS","2020-05-12 10:20:00",2,TRUE,18592
"shinyobjects","2020-05-12 10:40:00",3,TRUE,18593
"dmtools","2020-05-12 11:00:00",3,TRUE,18594
"match2C","2020-05-12 13:40:00",1,FALSE,18595
"rKolada","2020-05-12 13:50:00",2,TRUE,18596
"airt","2020-05-12 14:00:00",1,FALSE,18597
"MRReg","2020-05-12 14:30:00",2,TRUE,18598
"immunarch","2020-05-13 08:00:00",2,TRUE,18599
"mosaic.find","2020-05-13 14:20:00",2,TRUE,18600
"ORdensity","2020-05-13 14:40:00",1,FALSE,18601
"hettreatreg","2020-05-13 14:50:00",1,FALSE,18602
"FSK2R","2020-05-13 15:00:00",2,TRUE,18603
"tabshiftr","2020-05-13 15:10:00",1,FALSE,18604
"PASSED","2020-05-13 15:40:00",3,TRUE,18605
"TransPhylo","2020-05-13 16:00:00",2,TRUE,18606
"wbsd","2020-05-14 08:30:00",1,FALSE,18607
"RSqlParser","2020-05-14 08:40:00",1,FALSE,18608
"rtodoist","2020-05-14 08:40:00",1,FALSE,18609
"dashTable","2020-05-14 17:20:00",1,FALSE,18610
"AdhereRViz","2020-05-16 09:30:00",1,FALSE,18611
"RfEmpImp","2020-05-16 09:30:00",2,TRUE,18612
"SubtypeDrug","2020-05-16 09:30:00",3,TRUE,18613
"ggpacman","2020-05-16 09:30:00",1,FALSE,18614
"statespacer","2020-05-16 09:40:00",4,TRUE,18615
"RecurRisk","2020-05-16 09:50:00",3,TRUE,18616
"crandep","2020-05-16 09:50:00",4,TRUE,18617
"csa","2020-05-16 09:50:00",1,FALSE,18618
"polAr","2020-05-16 09:50:00",2,TRUE,18619
"seqest","2020-05-16 09:50:00",2,TRUE,18620
"hydroToolkit","2020-05-16 10:00:00",1,FALSE,18621
"FeatureImpCluster","2020-05-18 09:40:00",1,FALSE,18622
